city,long,lat
CHIDRAC,3.148196,45.554362
ARS-LES-FAVETS,2.75442,46.193693
CISTERNES-LA-FORET,2.6862499,45.82726
CLEMENSAT,3.1044489,45.563451
CLERLANDE,3.1921689,45.918096
CLERMONT-FERRAND,3.087025,45.777222
COLLANGES,3.218491,45.437529
COMBRAILLES,2.631345,45.838465
COMBRONDE,3.088235,45.980703
COMPAINS,2.9272649,45.441498
CONDAT-EN-COMBRAILLE,2.565488,45.852482
CONDAT-LES-MONTBOISSIER,3.498766,45.550453
ARTONNE,3.141962,46.005327
CORENT,3.193736,45.665891
COUDES,3.208091,45.614488
COURGOUL,3.038471,45.514843
COURNOLS,3.03532,45.647224
COURNON-D'AUVERGNE,3.198177,45.741532
COURPIERE,3.538632,45.754178
CREST,3.127007,45.685401
CRESTE,3.044544,45.54938
CREVANT-LAVEINE,3.372048,45.913069
CROS,2.598576,45.473529
AUBIAT,3.167476,45.977205
CROUZILLE,2.745423,46.180905
CULHAT,3.335961,45.864475
CUNLHAT,3.559579,45.632464
DALLET,3.239197,45.770596
DAUZAT-SUR-VODABLE,3.100007,45.482116
DAVAYAT,3.113632,45.946044
DOMAIZE,3.533923,45.6889139
DORANGES,3.615521,45.406723
DORAT,3.481998,45.891184
DORE-L'EGLISE,3.756679,45.38138
AUBIERE,3.110678,45.751175
DURMIGNAT,2.890314,46.187631
DURTOL,3.0553309,45.794982
ECHANDELYS,3.528508,45.543068
EFFIAT,3.254876,46.043245
EGLISENEUVE-D'ENTRAIGUES,2.825575,45.408676
EGLISENEUVE-DES-LIARDS,3.42418,45.568396
EGLISENEUVE-PRES-BILLOM,3.390787,45.721553
EGLISOLLES,3.886361,45.455793
ENNEZAT,3.224896,45.897986
ENTRAIGUES,3.261084,45.88966
AUBUSSON-D'AUVERGNE,3.615495,45.755732
ENVAL,3.0497329,45.8989339
ESCOUTOUX,3.563837,45.819877
ESPINASSE,2.710363,46.039152
ESPINCHAL,2.878647,45.393965
ESPIRAT,3.337234,45.751195
ESTANDEUIL,3.441516,45.680046
ESTEIL,3.366783,45.451854
FAYET-LE-CHATEAU,3.410296,45.677875
FAYET-RONAYE,3.536262,45.426065
FERNOEL,2.43741,45.811257
AUGEROLLES,3.619572,45.723887
FLAT,3.303546,45.569691
FORIE,3.762163,45.590093
FOURNOLS,3.588068,45.517881
GELLES,2.762912,45.76929
GERZAT,3.143508,45.8243889
GIAT,2.468031,45.801689
GIGNAT,3.220228,45.4805459
GIMEAUX,3.094193,45.949559
GLAINE-MONTAIGUT,3.372053,45.7445359
GODIVELLE,2.924063,45.388868
AUGNAT,3.180584,45.411937
GOUTELLE,2.758633,45.841686
GOUTTIERES,2.770533,46.062589
GRANDEYROLLES,3.056953,45.577002
GRANDRIF,3.817748,45.50561
GRANDVAL,3.64613,45.598186
HERMENT,2.569742,45.753473
HEUME-L'EGLISE,2.732143,45.719531
ISSERTEAUX,3.387181,45.652388
ISSOIRE,3.248128,45.54151
JOB,3.74418,45.615632
AULHAT-SAINT-PRIVAT,3.312289,45.574266
JOZE,3.301836,45.863945
JOZERAND,3.097485,46.025106
JUMEAUX,3.340425,45.4305809
LABESSETTE,2.537333,45.489218
LACHAUX,3.596309,45.994079
LAMONTGIE,3.33196,45.473751
LANDOGNE,2.658574,45.876969
LAPEYROUSE,2.871034,46.225611
LAPS,3.268283,45.673781
LAQUEUILLE,2.733072,45.650993
AULNAT,3.163237,45.795463
LARODDE,2.549454,45.524928
LASTIC,2.567631,45.709772
TOUR-D'AUVERGNE,2.69142,45.533494
LEMPDES,3.197437,45.769843
LEMPTY,3.331696,45.827398
LEZOUX,3.379528,45.828422
LIMONS,3.444569,45.973034
LISSEUIL,2.918917,46.06348
LOUBEYRAT,3.01109,45.93598
LUDESSE,3.113083,45.610095
AIX-LA-FAYETTE,3.520773,45.516724
AURIERES,2.905898,45.683924
LUSSAT,3.216416,45.839192
LUZILLAT,3.387913,45.94652
MADRIAT,3.187993,45.431899
MALAUZAT,3.052415,45.8476969
MALINTRAT,3.187135,45.8128389
MANGLIEU,3.3514689,45.6115009
MANZAT,2.941379,45.96154
MARAT,3.683141,45.65995
MARCILLAT,3.0373929,46.079164
MAREUGHEOL,3.16671,45.487668
AUTHEZAT,3.183927,45.630818
MARINGUES,3.328281,45.921308
MARSAC-EN-LIVRADOIS,3.729583,45.478751
MARSAT,3.082127,45.873235
MARTRES-D'ARTIERE,3.260386,45.833657
MARTRES-DE-VEYRE,3.191629,45.686048
MARTRES-SUR-MORGE,3.219818,45.937201
MAUZUN,3.43179,45.702833
MAYRES,3.695012,45.388185
MAZAYE,2.86096,45.787977
AUZAT-LA-COMBELLE,3.318259,45.452487
MAZOIRES,3.045357,45.395127
MEDEYROLLES,3.803907,45.405503
MEILHAUD,3.161439,45.5458969
MENAT,2.904436,46.1041839
MENETROL,3.124432,45.872714
MESSEIX,2.540394,45.615783
MEZEL,3.24225,45.754772
MIREFLEURS,3.224773,45.6956119
MIREMONT,2.715362,45.898772
MOISSAT,3.353301,45.775622
AUZELLES,3.509052,45.601244
MONESTIER,3.662377,45.563281
MONNERIE-LE-MONTEL,3.604161,45.869738
MONS,3.415944,46.001177
MONTAIGUT,2.809411,46.181069
MONTAIGUT-LE-BLANC,3.09133,45.584764
MONTCEL,3.065619,46.014232
MONT-DORE,2.809278,45.574983
MONTEL-DE-GELAT,2.5824539,45.93556
MONTFERMY,2.809492,45.880539
MONTMORIN,3.36,45.695
AVEZE,2.598634,45.599423
MONTPENSIER,3.219443,46.035754
MONTPEYROUX,3.203249,45.621567
MORIAT,3.26206,45.404788
MOUREUILLE,2.90721,46.166917
MOUTADE,3.150657,45.967503
MOZAC,3.085135,45.890634
MURAT-LE-QUAIRE,2.734441,45.5985129
MUROL,2.943472,45.573436
NEBOUZAT,2.9038689,45.71636
NERONDE-SUR-DORE,3.52065,45.798385
AYAT-SUR-SIOULE,2.889405,46.050302
NESCHERS,3.165177,45.589371
NEUF-EGLISE,2.888753,46.0959379
NEUVILLE,3.436287,45.744771
NOALHAT,3.457226,45.915529
NOHANENT,3.054826,45.808507
NONETTE,3.280222,45.476025
NOVACELLES,3.6503,45.438431
OLBY,2.867187,45.742854
OLLIERGUES,3.636722,45.6759739
OLLOIX,3.047585,45.621505
AYDAT,2.975199,45.660537
OLMET,3.661352,45.71119
ORBEIL,3.2800919,45.562181
ORCET,3.169033,45.7032079
ORCINES,3.011853,45.782978
ORCIVAL,2.841535,45.683566
ORLEAT,3.421207,45.859888
ORSONNETTE,3.296822,45.4761
PALLADUC,3.626263,45.905389
PARDINES,3.1730299,45.563023
PARENT,3.2304,45.624048
BAFFIE,3.827723,45.472194
PARENTIGNAT,3.2894709,45.532663
PASLIERES,3.49808,45.927749
PERIGNAT-LES-SARLIEVE,3.138817,45.735773
PERIGNAT-SUR-ALLIER,3.232706,45.729026
PERPEZAT,2.77398,45.67846
PERRIER,3.1961529,45.546078
PESCHADOIRES,3.493082,45.827673
PESLIERES,3.459989,45.438941
PESSAT-VILLENEUVE,3.157,45.929
PICHERANDE,2.770231,45.464466
BAGNOLS,2.631136,45.5010199
PIGNOLS,3.282371,45.64524
PIONSAT,2.6949519,46.108433
PLAUZAT,3.149623,45.621819
PONTAUMUR,2.675011,45.868492
PONT-DU-CHATEAU,3.2485909,45.796936
PONTGIBAUD,2.852928,45.831664
POUZOL,2.970152,46.089376
PRADEAUX,3.29518,45.51203
PROMPSAT,3.0779869,45.949109
PRONDINES,2.676419,45.760857
BANSAT,3.34427,45.483311
PULVERIERES,2.908461,45.886567
PUY-GUILLAUME,3.475007,45.960429
PUY-SAINT-GULMIER,2.627956,45.79133
QUARTIER,2.762663,46.122693
QUEUILLE,2.84499,45.970617
RANDAN,3.353111,46.013205
RAVEL,3.395981,45.779187
REIGNAT,3.359752,45.748509
RENAUDIE,3.721099,45.735619
RENTIERES,3.099537,45.4173789
AMBERT,3.739308,45.549532
BAS-ET-LEZAT,3.297553,46.024084
RIOM,3.114932,45.8939949
RIS,3.507206,45.998387
ROCHE-BLANCHE,3.127851,45.700817
ROCHE-CHARLES-LA-MAYRAND,3.005153,45.437965
ROCHE-D'AGOUX,2.632007,46.043323
ROCHEFORT-MONTAGNE,2.805489,45.684551
ROCHE-NOIRE,3.223535,45.707846
ROMAGNAT,3.103759,45.732446
ROYAT,3.054232,45.764929
SAILLANT,3.914091,45.456233
BEAULIEU,3.285398,45.4445369
SAINTE-AGATHE,3.613061,45.821543
SAINT-AGOULIN,3.129585,46.037877
SAINT-ALYRE-D'ARLANC,3.637291,45.36943
SAINT-ALYRE-ES-MONTAGNE,2.993881,45.390504
SAINT-AMANT-ROCHE-SAVINE,3.631911,45.575569
SAINT-AMANT-TALLENDE,3.107825,45.669289
SAINT-ANDRE-LE-COQ,3.310661,45.963652
SAINT-ANGEL,2.93358,45.995303
SAINT-ANTHEME,3.917294,45.526733
BEAUMONT,3.085606,45.754198
SAINT-AVIT,2.521637,45.871925
SAINT-BABEL,3.300468,45.596601
SAINT-BEAUZIRE,3.181576,45.849635
SAINT-BONNET-LE-BOURG,3.607631,45.435272
SAINT-BONNET-LE-CHASTEL,3.633484,45.450009
SAINT-BONNET-LES-ALLIER,3.254184,45.7420339
SAINT-BONNET-PRES-ORCIVAL,2.858842,45.707122
SAINT-BONNET-PRES-RIOM,3.11617,45.92948
SAINTE-CATHERINE,3.474964,45.450593
SAINTE-CHRISTINE,2.833902,46.066971
BEAUMONT-LES-RANDAN,3.38349,45.997272
SAINT-CIRGUES-SUR-COUZE,3.143711,45.550669
SAINT-CLEMENT-DE-VALORGUE,3.92255,45.500663
SAINT-CLEMENT-DE-REGNAT,3.297997,45.999355
SAINT-DENIS-COMBARNAZAT,3.349055,45.981984
SAINT-DIER-D'AUVERGNE,3.482832,45.6755629
SAINT-DIERY,3.019356,45.545324
SAINT-DONAT,2.717622,45.468202
SAINT-ELOY-LA-GLACIERE,3.574384,45.560087
SAINT-ELOY-LES-MINES,2.835108,46.161138
SAINT-ETIENNE-DES-CHAMPS,2.577006,45.830623
BEAUREGARD-L'EVEQUE,3.299421,45.812869
SAINT-ETIENNE-SUR-USSON,3.411765,45.504483
SAINT-FERREOL-DES-COTES,3.706759,45.528053
SAINT-FLORET,3.104139,45.550408
SAINT-FLOUR,3.506066,45.7095429
SAINT-GAL-SUR-SIOULE,3.008113,46.112172
SAINT-GENES-CHAMPANELLE,3.018367,45.72031
SAINT-GENES-CHAMPESPE,2.724826,45.4179869
SAINT-GENES-DU-RETZ,3.215646,46.061534
SAINT-GENES-LA-TOURETTE,3.473151,45.511065
SAINT-GEORGES-DE-MONS,2.84106,45.938938
BEAUREGARD-VENDON,3.113747,45.959531
SAINT-GEORGES-SUR-ALLIER,3.245969,45.710324
SAINT-GERMAIN-PRES-HERMENT,2.544,45.731
SAINT-GERMAIN-LEMBRON,3.23686,45.457061
SAINT-GERMAIN-L'HERM,3.54216,45.458094
SAINT-GERVAIS-D'AUVERGNE,2.821046,46.029527
SAINT-GERVAIS-SOUS-MEYMONT,3.608832,45.6899159
SAINT-GERVAZY,3.217102,45.413527
SAINT-HERENT,3.152099,45.4578879
SAINT-HILAIRE-LA-CROIX,3.045169,46.046625
SAINT-HILAIRE-LES-MONGES,2.664123,45.81366
BERGONNE,3.220319,45.507146
SAINT-HILAIRE,2.632347,46.106499
SAINT-IGNAT,3.272967,45.922412
SAINT-JACQUES-D'AMBUR,2.776687,45.90196
SAINT-JEAN-D'HEURS,3.446014,45.81806
SAINT-JEAN-DES-OLLIERES,3.43442,45.643469
SAINT-JEAN-EN-VAL,3.355606,45.521734
SAINT-JEAN-SAINT-GERVAIS,3.374794,45.415009
SAINT-JULIEN-DE-COPPEL,3.309235,45.693398
SAINT-JULIEN-LA-GENESTE,2.734547,46.051521
BERTIGNAT,3.680842,45.618299
SAINT-JULIEN-PUY-LAVEZE,2.672087,45.665605
SAINT-JUST,3.788936,45.466415
SAINT-LAURE,3.292618,45.8996179
SAINT-MAIGNER,2.685762,46.087373
SAINT-MARTIN-DES-OLMES,3.797267,45.530596
SAINT-MARTIN-DES-PLAINS,3.31844,45.4908829
SAINT-MARTIN-D'OLLIERES,3.449177,45.4217299
SAINT-MAURICE-PRES-PIONSAT,2.602425,46.065638
SAINT-MAURICE,3.235952,45.671327
SAINT-MYON,3.131263,45.993229
BESSE-ET-SAINT-ANASTAISE,2.933859,45.510908
SAINT-NECTAIRE,2.992862,45.589082
SAINT-OURS,2.892551,45.849652
SAINT-PARDOUX,3.016822,46.056184
SAINT-PIERRE-COLAMINE,2.974661,45.528942
SAINT-PIERRE-LA-BOURLHONNE,3.743847,45.672459
SAINT-PIERRE-LE-CHASTEL,2.842829,45.799296
SAINT-PIERRE-ROCHE,2.825175,45.726149
SAINT-PRIEST-BRAMEFANT,3.441725,46.027893
SAINT-PRIEST-DES-CHAMPS,2.763063,45.991371
SAINT-QUENTIN-SUR-SAUXILLANGES,3.395041,45.5485479
BEURIERES,3.774146,45.439912
SAINT-QUINTIN-SUR-SIOULE,3.069653,46.09861
SAINT-REMY-DE-BLOT,2.929912,46.07744
SAINT-REMY-DE-CHARGNAT,3.322279,45.513899
SAINT-REMY-SUR-DUROLLE,3.592894,45.888507
SAINT-ROMAIN,3.897852,45.4906099
SAINT-SANDOUX,3.106897,45.640852
SAINT-SATURNIN,3.090363,45.660653
SAINT-SAUVES-D'AUVERGNE,2.688067,45.605334
SAINT-SAUVEUR-LA-SAGNE,3.669027,45.399241
SAINT-SULPICE,2.628036,45.643515
ANCIZES-COMPS,2.806376,45.928486
BILLOM,3.338973,45.723926
SAINT-SYLVESTRE-PRAGOULIN,3.393195,46.052074
SAINT-VICTOR-LA-RIVIERE,2.940299,45.550421
SAINT-VICTOR-MONTVIANEIX,3.603975,45.939853
SAINT-VINCENT,3.132377,45.55059
SAINT-YVOINE,3.23826,45.584879
SALLEDES,3.327909,45.650183
SARDON,3.2179859,45.960383
SAULZET-LE-FROID,2.9179529,45.6415239
SAURET-BESSERVE,2.810221,45.993485
SAURIER,3.045066,45.539201
BIOLLET,2.6816399,45.993142
SAUVAGNAT,2.618664,45.770121
SAUVAGNAT-SAINTE-MARTHE,3.2110629,45.589265
SAUVESSANGES,3.873409,45.392285
SAUVETAT,3.169564,45.63479
SAUVIAT,3.534589,45.715432
SAUXILLANGES,3.371821,45.550965
SAVENNES,2.492862,45.590003
SAYAT,3.052526,45.8265249
SERMENTIZON,3.501037,45.762662
SERVANT,2.927342,46.138805
BLANZAT,3.0778979,45.828943
SEYCHALLES,3.33956,45.80407
SINGLES,2.538671,45.551093
SOLIGNAT,3.172477,45.514561
SUGERES,3.404929,45.599613
SURAT,3.252284,45.937662
TALLENDE,3.12404,45.671178
TAUVES,2.622369,45.559663
TEILHEDE,3.072526,45.955533
TEILHET,2.820475,46.095064
TERNANT-LES-EAUX,3.130832,45.478734
BLOT-L'EGLISE,2.955048,46.037771
THIERS,3.545177,45.857907
THIOLIERES,3.690627,45.58542
THURET,3.256909,45.970429
TORTEBESSE,2.6505679,45.730974
TOURS-SUR-MEYMONT,3.577523,45.670778
TOURZEL-RONZIERES,3.129117,45.526833
TRALAIGUES,2.594181,45.900959
TREMOUILLE-SAINT-LOUP,2.562138,45.4907449
TREZIOUX,3.469887,45.721997
USSON,3.337422,45.527593
BONGHEAT,3.426287,45.727144
VALBELEIX,2.987549,45.468828
VALCIVIERES,3.796069,45.593327
VALZ-SOUS-CHATEAUNEUF,3.416106,45.4332459
VARENNES-SUR-MORGE,3.18594,45.942112
VARENNES-SUR-USSON,3.306531,45.531689
VASSEL,3.309457,45.764898
VENSAT,3.187166,46.045367
VERGHEAS,2.613502,46.029677
VERNET-LA-VARENNE,3.451612,45.472891
VERNET-SAINTE-MARGUERITE,2.948255,45.609802
BORT-L'ETANG,3.426656,45.782799
VERNEUGHEOL,2.535263,45.768312
VERNINES,2.877527,45.66921
VERRIERES,3.035205,45.571345
VERTAIZON,3.28804,45.770778
VERTOLAYE,3.707501,45.649324
VEYRE-MONTON,3.16207,45.676748
VICHEL,3.241925,45.427822
VIC-LE-COMTE,3.243412,45.643476
VILLENEUVE,3.189444,45.474722
VILLENEUVE-LES-CERFS,3.331308,46.009404
BOUDES,3.184756,45.459165
VILLOSANGES,2.648968,45.913434
VINZELLES,3.398256,45.926484
VIRLET,2.697844,46.1566479
VISCOMTAT,3.677756,45.827827
VITRAC,2.876961,45.968939
VIVEROLS,3.883041,45.433543
VODABLE,3.146239,45.507313
VOINGT,2.5351499,45.8047309
VOLLORE-MONTAGNE,3.673274,45.785922
VOLLORE-VILLE,3.599906,45.78614
BOURBOULE,2.738992,45.587241
VOLVIC,3.038744,45.871889
YOUX,2.798692,46.145107
YRONDE-ET-BURON,3.255,45.613
YSSAC-LA-TOURETTE,3.094035,45.936254
BOURG-LASTIC,2.558958,45.647838
BOUZEL,3.3169,45.776378
ANTOINGT,3.176774,45.500989
BRASSAC-LES-MINES,3.330797,45.413829
BRENAT,3.309441,45.553023
BREUIL-SUR-COUZE,3.263075,45.470851
BRIFFONS,2.659837,45.699135
BROC,3.2450009,45.500032
BROMONT-LAMOTHE,2.825966,45.847108
BROUSSE,3.458305,45.601826
BRUGERON,3.71987,45.711789
BULHON,3.386923,45.8935419
BUSSEOL,3.251132,45.6920519
ANZAT-LE-LUGUET,3.039495,45.332524
BUSSIERES,2.633131,46.069601
BUSSIERES-ET-PRUNS,3.231471,46.006453
BUXIERES-SOUS-MONTAIGUT,2.846995,46.2043
CEBAZAT,3.100247,45.831268
CELLE,2.475389,45.852745
CEILLOUX,3.515018,45.652583
CELLES-SUR-DUROLLE,3.635604,45.857313
CELLETTE,2.719515,46.10272
CELLULE,3.148043,45.946
CENDRE,3.187303,45.72058
APCHAT,3.1460849,45.389306
CEYRAT,3.064155,45.733718
CEYSSAT,2.89604,45.763793
CHABRELOCHE,3.696021,45.878365
CHADELEUF,3.176824,45.585928
CHALUS,3.2096079,45.466405
CHAMALIERES,3.060484,45.77412
CHAMBON-SUR-DOLORE,3.612594,45.496981
CHAMBON-SUR-LAC,2.895611,45.570644
CHAMEANE,3.453179,45.511833
CHAMPAGNAT-LE-JEUNE,3.426086,45.450776
ARCONSAT,3.71311,45.8894499
CHAMPEIX,3.129411,45.587943
CHAMPETIERES,3.694211,45.5185699
CHAMPS,3.083948,46.05729
CHANAT-LA-MOUTEYRE,3.014921,45.829591
CHANONAT,3.094549,45.692711
CHAPDES-BEAUFORT,2.863558,45.892824
CHAPELLE-AGNON,3.638149,45.632605
CHAPELLE-MARCOUSSE,3.097136,45.447237
CHAPELLE-SUR-USSON,3.399805,45.465396
CHAPPES,3.218071,45.866171
ARDES,3.126772,45.4031639
CHAPTUZAT,3.177695,46.031915
CHARBONNIER-LES-MINES,3.2839109,45.417764
CHARBONNIERES-LES-VARENNES,3.001308,45.909802
CHARBONNIERES-LES-VIEILLES,2.997977,45.99489
CHARENSAT,2.638166,45.986357
CHARNAT,3.431988,45.94404
CHAS,3.30151,45.748646
CHASSAGNE,3.077313,45.49785
CHASTREIX,2.735682,45.512075
CHATEAUGAY,3.085507,45.850891
AIGUES-VIVES,2.5329259,43.232218
ANTUGNAC,2.224824,42.955639
CORBIERES,1.997267,43.054859
COUDONS,2.125557,42.863257
COUFFOULENS,2.306731,43.15555
COUIZA,2.256837,42.94192
COUNOZOULS,2.227719,42.731627
COURNANEL,2.234181,43.031789
COURSAN,3.058467,43.2342
COURTAULY,2.044195,43.040271
COURTETE,2.044146,43.145887
COUSTAUSSA,2.278268,42.941362
ARAGON,2.31447,43.295465
COUSTOUGE,2.74386,43.0478049
CRUSCADES,2.815329,43.191764
CUBIERES-SUR-CINOBLE,2.4614569,42.8625789
CUCUGNAN,2.603575,42.850466
CUMIES,1.842244,43.295433
CUXAC-CABARDES,2.2819379,43.362208
CUXAC-D'AUDE,2.998854,43.243983
DAVEJEAN,2.605196,42.959605
DERNACUEILLETTE,2.598193,42.929045
DIGNE-D'AMONT,2.16025,43.042096
ARGELIERS,2.913689,43.309008
DIGNE-D'AVAL,2.178055,43.046123
DONAZAC,2.119583,43.077167
DOUZENS,2.596546,43.185455
DUILHAC-SOUS-PEYREPERTUSE,2.567809,42.864168
DURBAN-CORBIERES,2.81373,42.995799
EMBRES-ET-CASTELMAURE,2.813467,42.938846
ESCALES,2.696366,43.223945
ESCOULOUBRE,2.123691,42.7393349
ESCUEILLENS-ET-SAINT-JUST-DE-BELENGARD,2.020498,43.108534
ESPERAZA,2.219909,42.935846
ARGENS-MINERVOIS,2.767515,43.2481409
ESPEZEL,2.020669,42.820908
FA,2.1929599,42.938803
FABREZAN,2.700108,43.137479
FAJAC-EN-VAL,2.45763,43.121422
FAJAC-LA-RELENQUE,1.724194,43.278995
FAJOLLE,1.964282,42.770815
FANJEAUX,2.035645,43.185262
FELINES-TERMENES,2.616444,42.9896109
FENDEILLE,1.944301,43.269848
FENOUILLET-DU-RAZES,2.02968,43.157284
ARMISSAN,3.095763,43.186529
FERRALS-LES-CORBIERES,2.727157,43.147833
FERRAN,2.090069,43.152507
FESTES-ET-SAINT-ANDRE,2.144596,42.972971
FEUILLA,2.910594,42.931632
FITOU,2.978041,42.893306
FLEURY,3.134705,43.229413
FLOURE,2.49079,43.182517
FONTANES-DE-SAULT,2.082064,42.768701
FONTCOUVERTE,2.690116,43.16859
FONTERS-DU-RAZES,1.935038,43.228716
ARQUES,2.375497,42.953305
FONTIERS-CABARDES,2.2485019,43.369617
FONTIES-D'AUDE,2.452348,43.188201
FONTJONCOUSE,2.789099,43.048153
FORCE,2.093549,43.194141
FOURNES-CABARDES,2.397328,43.348915
FOURTOU,2.428591,42.907845
FRAISSE-CABARDES,2.271365,43.32527
FRAISSE-DES-CORBIERES,2.857981,42.96168
GAJA-ET-VILLEDIEU,2.188154,43.081407
GAJA-LA-SELVE,1.896087,43.195067
ARQUETTES-EN-VAL,2.5018539,43.103692
GALINAGUES,2.044865,42.808627
GARDIE,2.298318,43.074819
GENERVILLE,1.931515,43.212691
GINCLA,2.324927,42.7624939
GINESTAS,2.871184,43.2663749
GINOLES,2.159912,42.868795
GOURVIEILLE,1.782101,43.339737
GRAMAZIE,2.096812,43.139208
GRANES,2.246863,42.895807
GREFFEIL,2.378319,43.078198
ARTIGUES,2.2131759,42.804527
GRUISSAN,3.086181,43.107052
GUEYTES-ET-LABASTIDE,2.0069,43.0697
HOMPS,2.720717,43.266118
HOUNOUX,2.0015329,43.128746
ILHES,2.377691,43.351503
ISSEL,1.990144,43.368052
JONQUIERES,2.729057,43.039532
JOUCOU,2.088079,42.826844
LABASTIDE-D'ANJOU,1.851383,43.34761
LABASTIDE-EN-VAL,2.47349,43.0754329
ARZENS,2.210545,43.199249
LABASTIDE-ESPARBAIRENQUE,2.394467,43.381177
LABECEDE-LAURAGAIS,2.005269,43.391393
LACOMBE,2.232305,43.396833
LADERN-SUR-LAUQUET,2.350813,43.104086
LAFAGE,1.862844,43.174142
LAGRASSE,2.618532,43.0915
LAIRIERE,2.483755,43.016226
LANET,2.4956459,42.964518
PALME,2.992372,42.975145
LAPRADE,2.258728,43.443079
AUNAT,2.09689,42.7925929
REDORTE,2.652374,43.243068
LAROQUE-DE-FA,2.564741,42.956041
LASBORDES,2.045889,43.293885
LASSERRE-DE-PROUILLE,2.085268,43.178453
LASTOURS,2.378963,43.334
LAURABUC,1.980917,43.247181
LAURAC,1.974832,43.227834
LAURAGUEL,2.173755,43.098097
LAURE-MINERVOIS,2.5201159,43.270216
LAVALETTE,2.266663,43.185446
AIROUX,1.866044,43.363023
AURIAC,2.492486,42.931983
LESPINASSIERE,2.538319,43.402842
LEUC,2.322502,43.145778
LEUCATE,3.028163,42.9103039
LEZIGNAN-CORBIERES,2.7577759,43.200503
LIGNAIROLLES,1.994695,43.09683
LIMOUSIS,2.4017909,43.333499
LIMOUX,2.218142,43.053289
LOUPIA,2.111836,43.062228
LOUVIERE-LAURAGAIS,1.752875,43.2634
LUC-SUR-AUDE,2.268685,42.958872
AXAT,2.234239,42.805242
LUC-SUR-ORBIEU,2.787348,43.1782449
MAGRIE,2.199729,43.027844
MAILHAC,2.8289909,43.305988
MAISONS,2.6336,42.9281
MALRAS,2.172875,43.062951
MALVES-EN-MINERVOIS,2.440843,43.252636
MALVIES,2.1847599,43.11812
MARCORIGNAN,2.921916,43.225219
MARQUEIN,1.726294,43.304874
MARSA,2.153771,42.822485
AZILLE,2.668592,43.2740099
MARSEILLETTE,2.540097,43.208224
MARTYS,2.310707,43.422158
MAS-CABARDES,2.368613,43.371041
MAS-DES-COURS,2.423472,43.128858
MASSAC,2.5719979,42.918174
MAS-SAINTES-PUELLES,1.87524,43.312101
MAYREVILLE,1.841124,43.240246
MAYRONNES,2.525767,43.05601
MAZEROLLES-DU-RAZES,2.07198,43.139302
MAZUBY,2.032483,42.801757
BADENS,2.506936,43.219039
MERIAL,1.978711,42.78731
MEZERVILLE,1.79148,43.259774
MIRAVAL-CABARDES,2.345753,43.3823239
MIREPEISSET,2.896603,43.284514
MISSEGRE,1.957501,43.255125
MOLANDIER,1.715446,43.245999
MOLLEVILLE,1.834652,43.3108999
MONTAURIOL,1.836513,43.277882
BAGES,2.993381,43.122939
MONTAZELS,2.2472,42.945209
MONTBRUN-DES-CORBIERES,2.684393,43.198637
MONTCLAR,2.2475869,43.134345
MONTFERRAND,1.821456,43.365304
MONTFORT-SUR-BOULZANE,2.308106,42.742741
MONTGAILLARD,2.625352,42.9107
MONTGRADAIL,2.024944,43.122139
MONTHAUT,2.061982,43.0775999
MONTIRAT,2.438661,43.1731849
MONTJARDIN,2.028087,42.983045
BAGNOLES,2.4381339,43.271535
MONTJOI,2.483056,42.993611
MONTLAUR,2.557873,43.128738
MONTMAUR,1.843863,43.393344
MONTOLIEU,2.221722,43.314948
MONTREAL,2.140625,43.199827
MONTREDON-DES-CORBIERES,2.927156,43.1910809
MONTSERET,2.810051,43.103899
MONZE,2.460297,43.157068
MOUSSAN,2.949082,43.232075
MOUSSOULENS,2.228526,43.27629
BARAIGNE,1.824223,43.329639
MOUTHOUMET,2.527028,42.959447
MOUX,2.65323,43.180155
NARBONNE,3.003078,43.184277
NEBIAS,2.11592,42.895611
NEVIAN,2.904439,43.212211
NIORT-DE-SAULT,2.004121,42.802553
PORT-LA-NOUVELLE,3.043916,43.021342
ORNAISONS,2.839611,43.182326
ORSANS,1.982013,43.16135
OUVEILLAN,2.968821,43.292732
BARBAIRA,2.510458,43.185493
PADERN,2.658238,42.868251
PALAIRAC,2.660644,42.9572829
PALAJA,2.386025,43.175287
PARAZA,2.832104,43.2504149
PAULIGNE,2.1598099,43.071976
PAYRA-SUR-L'HERS,1.853919,43.267631
PAZIOLS,2.720415,42.85935
PECHARIC-ET-LE-PY,1.836994,43.187818
PECH-LUNA,1.842878,43.21661
PENNAUTIER,2.318581,43.2451549
BELCAIRE,1.958342,42.814814
PEPIEUX,2.687431,43.300206
PEXIORA,2.036077,43.269256
PEYREFITTE-DU-RAZES,2.023312,43.060406
PEYREFITTE-SUR-L'HERS,1.82744,43.247978
PEYRENS,1.960514,43.362546
PEYRIAC-DE-MER,2.959873,43.086944
PEYRIAC-MINERVOIS,2.565892,43.29152
PEYROLLES,2.3182999,42.959344
PEZENS,2.26632,43.254666
PIEUSSE,2.234191,43.080025
BELCASTEL-ET-BUC,2.3411,43.0386
PLAIGNE,1.811938,43.173609
PLAVILLA,1.913473,43.146987
POMAREDE,1.950232,43.404842
POMAS,2.290641,43.111993
POMY,2.0651069,43.059389
PORTEL-DES-CORBIERES,2.922002,43.054922
POUZOLS-MINERVOIS,2.8270209,43.287537
PRADELLES-CABARDES,2.437265,43.407871
PRADELLES-EN-VAL,2.51406,43.145584
